label;genre;origin
Talfryn;M;welsh
Tali;F;
Talia;F;jewish
Taliba;F;arabic
Taliesin;M;welsh
Taline;F;armenian
Talitha;F;biblical
Tallulah;F;english
Talulla;F;irish
Talya;F;russian
Tam;M;hungarian,scottish
Tamar;F;jewish, biblical
Tamara;F;russian
Tamati;M;maori
Tameka;F;english
Tamera;F;english
Tami;F;english
Tamia;F;
Tamid;M;arabic
Tamika;F;english
Tamiko;F;japanese
Tamir;M;jewish
Tammaro;M;italian
Tammi;F;english
Tammie;F;english
Tammy;F;english
Tamra;F;english
Tamsen;F;english
Tamsin;F;english
Tamson;F;
Tamzen;F;english
Tancred;M;ancient germanic
Tancrède;M;
Tancredo;M;italian
Taneka;F;english (modern)
Taneli;M;finnish
Tanesha;F;english (modern)
Tanguy;M;
Tania;F;english
Tanika;F;english (modern)
Tanis;F;near eastern mythology (hellenized)
Tanisha;F;english (modern)
Tanit;F;near eastern mythology
Tanith;F;near eastern mythology
Tanja;F;german, finnish, serbian, croatian, slovene
Tanner;M,F;english
Tansy;F;english
Tanya;F;russian, english
Tanzi;F;english (modern)
Tao;M;
Tapani;M;finnish
Tapio;M;finnish, mythology
Tara;F;english, indian, hindu mythology
Taranis;M;celtic mythology
Taras;M;russian, ukrainian
Tarek;M;arabic
Tarina;F;english
Tariq;M;arabic
Tarmo;M;finnish
Taro;M;japanese
Tarquin;M;english
Taryn;F;english
Tasgall;M;scottish
Tasha;F;russian, english
Taskill;M;scottish
Tasnim;F;
Tasnime;F;
Tate;M,F;english
Tatiana;F;russian, slovak, bulgarian, romanian, spanish
Tatianna;F;english
Tatienne;F;french
Tatjana;F;russian, serbian, croatian, slovene, german
Tatton;M;english
Tatu;M;finnish
Tatum;F;english
Tatyana;F;russian
Tatyanna;F;english
Tau;M;african
Tawfiq;M;arabic
Tawnie;F;english
Tawny;F;english
Tayler;M,F;english
Taylor;M,F;english
Tea;F;
Teagan;M,F;irish
Teague;M;irish
Teal;F;english
Teale;F;english
Tearach;M;
Teasag;F;scottish
Teca;F;hungarian
Tecla;F;
Tecumseh;M;native american
Ted;M;english
Teddy;M;english
Teemu;M;finnish
Tegan;M,F;
Tegwen;F;welsh
Tehila;F;jewish
Teige;M;irish
Teigue;M;irish
Teivel;M;jewish
Tekla;F;scandinavian, russian, polish
Tel;M;english
Telesphore;M;french
Telma;F;portuguese
Teman;M;biblical
Temani;M;biblical (variant)
Temel;M;turkish
Temitope;F;african
Temperance;F;english
Tempest;F;english
Temple;M,F;english
Temujin;M;history
Tendai;F;african
Tennyson;M;english
Tenskwatawa;M;native american
Teo;M;
Teodor;M;scandinavian, romanian, czech, polish, serbia
Teodora;F;italian, spanish, portuguese, swedish, romani
Teodoro;M;italian, spanish, portuguese
Teodors;M;latvian
Teodosio;M;italian, spanish, portuguese
Teofil;M;polish
Teofilo;M;italian, spanish, portuguese
Teppo;M;finnish
Ter;F;hungarian
Tera;F;english
Terach;M;biblical (variant)
Terah;M;biblical
Terance;M;english
Tercero;M;spanish
Tere;F;spanish
Terence;M;english
Terenzio;M;italian
Teresa;F;spanish, portuguese, italian, finnish, polish
Terese;F;
Teresinha;F;portuguese
Tereza;F;bulgarian, czech, slovak, romanian
Terezija;F;slovene
Terezinha;F;portuguese
Teri;F;english
Teris;M;
Terminus;M;roman mythology
Tero;M;finnish
Terpsichore;F;greek mythology
Terra;F;english
Terrance;M;english
Terrell;M;english
Terrence;M;english
Terri;F;english
Terrie;F;english
Terry;M,F;english
Tertius;M;ancient roman
Tesnim;F;
Tesnime;F;
Tess;F;english
Tessa;F;english
Tessie;F;english
Tetty;F;english
Teunis;M;dutch
Teuvo;M;finnish
Tevye;M;jewish
Tex;M;english
Tha;F;
Thabo;M;african
Thad;M;english
Thaddeus;M;english, biblical
Thaïs;F;ancient greek
Thales;M;ancient greek
Thalia;F;greek mythology
Than;M;
Thanatos;M;greek mythology
Thane;M;english
Thanh;M,F;vietnamese
Thanina;F;
Thea;F;english
Thecla;F;
Theda;F;german
Theirn;M;french
Thekla;F;greek
Thelma;F;english
Thelonius;M;ancient germanic (latinized)
Themis;F;greek mythology
Themistocles;M;ancient greek (latinized)
Theo;M;french,english
Theobald;M;english
Theocritus;M;ancient greek (latinized)
Theodor;M;german
Theodora;F;english, greek, ancient greek
Theodore;M;english
Theodoric;M;ancient germanic
Theodoros;M;greek, ancient greek
Theodosia;F;ancient greek, greek
Theodosius;M;ancient greek (latinized)
Theodotus;M;ancient greek (latinized)
Theophane;M;
Theophania;F;greek, ancient greek
Theophila;F;ancient greek
Theophile;M;
Theophilus;M;biblical, ancient greek (latinized)
Theophylaktos;M;greek, ancient greek
Theotime;M;
Therapon;M;ancient greek
Theresa;F;english
Therèse;F;
Theresia;F;german
Theron;M;ancient greek
Theseus;M;greek mythology
Theunis;M;dutch
Thi;F;vietnamese
Thiago;M;portuguese
Thibaud;M;
Thibault;M;french
Thibaut;M;
Thierno;M;
Thierry;M;french
Thirza;F;
Thom;M;english
Thomas;M;english, french, german, scandinavian, biblic
Thomasina;F;english
Thor;M;norse mythology
Thora;F;scandinavian, german
Thorborg;F;scandinavian
Thorburn;M;english
Thorley;M;english
Thornton;M;english
Thorstein;M;swedish, danish
Thorvald;M;scandinavian
Thoth;M;egyptian mythology (hellenized)
Thracius;M;ancient roman
Thu;F,M;vietnamese
Thucydides;M;ancient greek (latinized)
Thunor;M;anglo-saxon mythology
Thurayya;F;arabic
Thurstan;M;english
Thutmose;M;egyptian mythology
Thuy;F;vietnamese
Thyra;F;scandinavian
Thyrza;F;
Tia;F;english
Tiago;M;portuguese
Tiamat;F;near eastern mythology
Tiana;F;english
Tianna;F;english
Tiara;F;english
Tiarnach;M;irish
Tiarnan;M;irish
Tibby;M;english
Tiberius;M;ancient roman
Tibor;M;hungarian
Tiborc;M;hungarian
Tiburcio;M;spanish, portuguese
Tidiane;M;
Tiede;M;frisian, dutch
Tien;F;vietnamese
Tiernan;M;irish
Tierney;M;irish
Tierra;F;
Tiffani;F;english (modern)
Tiffany;F;english
Tiger;M;english
Tigern;M;irish
Tigernach;M;irish
Tighearn;M;irish
Tighearnach;M;irish
Tiguida;F;
Tiina;F;finnish
Tikhon;M;russian
Tilda;F;english, swedish
Tilio;M;
Till;M;german
Tillie;F;english
Tillo;M;german
Tilly;F;english
Tim;M;english
Timaeus;M;ancient greek (latinized)
Timeo;M;
Timeus;M;
Timmy;M;english
Timo;M;finnish
Timofei;M;russian
Timon;M;ancient greek, biblical
Timotei;M;bulgarian
Timotej;M;slovene
Timoteo;M;italian, spanish, portuguese
Timoteus;M;
Timoth;M;french
Timotha;F;english (modern)
Timothe;M;
Timothea;F;ancient greek, greek
Timothee;M;
Timothy;M;english, biblical
Timoti;M;maori
Tina;F;english, italian
Tinek;M;slovene
Tinuviel;F;literature
Tipene;M;maori
Tiphaine;F;
Tiphanie;F;english (modern)
Tiras;M;biblical
Tirzah;F;biblical
Tisha;F;english
Titania;F;english
Titilayo;F;african
Tito;M;italian, spanish
Titouan;M;
Titty;F;english
Titus;M;ancient roman, biblical, english
Tivadar;M;hungarian
Tivoli;M,F;
Tiw;M;anglo-saxon mythology
Tiwlip;F;welsh
Tiziana;F;italian
Tiziano;M;italian
Tlaloc;M;new world mythology
Toal;M;irish
Tobiah;M;biblical
Tobias;M;biblical
Tobin;M;english
Toby;M,F;english
Tod;M;english
Todd;M;english
Todor;M;bulgarian
Toiba;F;jewish
Toinette;F;french
Toini;F;finnish
Toirdhealbhach;M;irish
Toivo;M;finnish
Tola;F;khmer
Tolly;M;english
Tom;M;english,spanish, portuguese, irish, czech
Toma;F,M;russian, croatian
Tomas;M;swedish, norwegian
Tomasa;F;spanish
Tomasz;M;polish
Tomaz;M;slovene
Tomer;M;jewish
Tomi;M;finnish, hungarian
Tomiko;F;japanese
Tomislav;M;croatian
Tomislava;F;croatian
Tommaso;M;italian
Tommi;M;finnish
Tommie;M,F;english
Tommy;M;english
Tomos;M;welsh
Tondra;F;esperanto
Toni;M,F;hungarian, english
Tonia;F;english
Tonio;M;italian
Tonka;F;slovene
Tony;M;english
Tonya;F;english
Topaz;F;english
Topher;M;english
Topi;M;finnish
Topsy;F;english
Tor;M;scandinavian
Tora;F;scandinavian
Torben;M;danish
Torborg;F;scandinavian
Torcall;M;
Tordis;F;norwegian, danish
Tore;M;scandinavian, italian
Torgeir;M;norwegian, danish
Torger;M;norwegian, danish
Torhild;F;norwegian
Tori;F;english
Toria;F;english
Toribio;M;spanish
Toril;M;indian
Torin;M;irish
Torkel;M;swedish
Tormod;M;norwegian
Torquil;M;scottish
Torsten;M;swedish, danish
Torvald;M;scandinavian
Toscane;F;
Totty;F;english
Toussaint;M;french
Tova;F;jewish
Tovah;F;jewish
Tovia;F;
Toya;F;
Trace;M,F;english
Tracee;F;english (modern)
Tracey;F,M;english
Traci;F;english (modern)
Tracie;F;english
Tracy;F,M;english
Trafford;M,F;english
Trahaearn;M;welsh
Traherne;M;welsh
Trai;M;vietnamese
Traian;M;romanian
Trajan;M;history
Tranter;M;english
Travers;M;english
Travis;M;english
Treasa;F;irish
Trecia;F;english
Trefor;M;welsh
Trent;M;english
Trenton;M;english
Tresha;F;english
Trev;M;welsh, english
Trevelyan;M;english
Trevor;M;welsh, english
Trey;M;english
Tria;F;
Tricia;F;english
Trijntje;F;dutch
Trina;F;english
Trine;F;danish
Trini;F;spanish
Trinidad;F,M;spanish
Trinity;F;english
Trish;F;english
Trisha;F;english
Trist;M;portuguese,spanish
Trista;F;english
Tristan;M;welsh, english, french, celtic mythology
Tristand;M;english
Tristen;M;english
Tristin;M;english
Triston;M;english
Tristram;M;english
Trix;F;english
Trixie;F;english
Troy;M;english
Trudi;F;german, english
Trudie;F;english
Trudy;F;english
Trueman;M;english
Truman;M;english
Tryggve;M;swedish
Trygve;M;scandinavian
Tryphena;F;biblical
Tryphon;M;greek, ancient greek
Tryphosa;F;biblical
Trystan;M;welsh
Tsholofelo;F;african
Tsipora;F;
Tu;M,F;chinese, vietnamese
Tuan;M;vietnamese
Tuathal;M;irish
Tucker;M;english
Tudor;M;welsh
Tudur;M;welsh
Tue;M;danish
Tuija;F;finnish
Tullia;F;italian, ancient roman
Tullio;M;italian
Tully;M;
Tun;M;turkish
Tuomas;M;finnish
Tuomo;M;finnish
Tuor;M;literature
Ture;M;scandinavian
Turin;M;literature
Turlough;M;irish
Tutankhamon;M;ancient egyptian
Tuulikki;F;finnish, mythology
Tuvya;M;jewish
Tuy;F;vietnamese
Tuyet;F;vietnamese
Twdor;M;hungarian
Twila;F;english
Twyla;F;english
Txomin;M;basque
Ty;M;english
Tybalt;M;english
Tycho;M;ancient greek (latinized)
Tye;M;english
Tyge;M;danish
Tyko;M;swedish
Tylar;M;english
Tyler;M,F;english
Tylor;M;english
Tymeo;M;
Tymoteusz;M;polish
Tyr;M;norse mythology
Tyra;F;scandinavian
Tyreek;M;english (modern)
Tyrell;M;english
Tyrese;M;english
Tyrik;M;english (modern)
Tyriq;M;english (modern)
Tyron;M;
Tyrone;M;english
Tyrrell;M;english
Tyson;M;english
Tzeitel;F;jewish
Tziporah;F;jewish
Tzofiya;F;jewish
Tzufit;F;jewish
Uaithne;M;irish
Ualan;M;scottish
Uberto;M;italian
Udo;M;german
Ugo;M;italian
Uilleag;M;irish
Uilleam;M;scottish
Uilliam;M;irish
Uinseann;M;irish
Ukko;M;finnish, mythology
Uland;M;english
Ulbrecht;M;
Ulf;M;danish, swedish
Ulick;M;irish
Ulises;M;spanish
Ulisse;M;italian
Ulisses;M;portuguese
Ulla;F;scandinavian
Ulric;M;english
Ulrica;F;swedish
Ulrich;M;german, french
Ulrik;M;scandinavian
Ulrika;F;german, scandinavian
Ulrike;F;german, danish
Ultan;M;irish
Ulyssa;F;english
Ulysse;M;
Ulysses;M;roman mythology, english
Uma;F;indian, hindu mythology
Umar;M;arabic
Umberto;M;italian
Ume;F;japanese
Una;F;irish, scottish
Undine;F;literature
Unice;F;english (modern)
Unique;F;english
Unity;F;english
Upton;M;english
Urania;F;greek mythology (latinized)
Uranus;M;greek mythology (latinized)
Urbain;M;french
Urban;M;english, danish, swedish, polish, czech
Urbana;F;ancient roman, italian
Urbano;M;italian, spanish
Uri;M;biblical, jewish
Uriah;M;biblical
Urias;M;
Uriel;M;biblical, jewish
Urien;M;welsh, welsh mythology
Urjasz;M;polish
Urs;M;german
Ursel;F;german
Ursella;F;english
Ursula;F;english, scandinavian, german
Urszula;F;polish
Urvakhsha;M;
Usagi;F;japanese
Usama;M;arabic
Uschi;F;german
Usha;F;indian
Usko;M;finnish
Usman;M;turkish
Usoa;F;basque
Ustinya;F;russian
Ute;F;german
Uthman;M;arabic
Utz;M;german
Uwe;M;german
Uzi;M;biblical, jewish
Uzma;F;arabic
Uzziah;M;biblical
Uzziel;M;biblical, jewish
V;M;czech
Vadim;M;russian
Vahan;M;armenian
Val;M,F;english
Valarie;F;english
Valary;F;english
Valda;F;english
Valdemar;M;scandinavian
Valdis;F;
Valencia;F;spanish
Valent;M;spanish
Valentin;M;scandinavian, german, french, czech, russian,
Valentina;F;italian, russian, romanian, ancient roman
Valentine;F;french, english
Valentino;M;italian
Valeria;F;italian, spanish, romanian, ancient roman
Valerian;M;history
Valeriana;F;ancient roman
Valerie;F;english
Valerija;F;serbian, croatian
Valerio;M;italian, spanish, portuguese
Valeriu;M;romanian
Valerius;M;ancient roman
Valeriya;F;russian
Valeska;F;
Vali;M;romanian
Valkyrie;F;norse mythology
Valora;F;esperanto
Valorie;F;english
Valter;M;scandinavian, portuguese
Valtteri;M;finnish
Van;M;english, vietnamese
Vanamo;F;finnish
Vance;M;english
Vanda;F;italian
Vanessa;F;english
Vangelis;M;greek
Vanja;F;scandinavian
Vanna;F,M;khmer
Vanya;M;russian
Varda;F;jewish
Vardah;F;jewish
Varfolomei;M;russian
Varg;M;norwegian
Varinia;F;ancient roman, spanish
Varinius;M;ancient roman
Varius;M;ancient roman
Varlam;M;russian
Vartouhi;F;armenian
Varvara;F;russian, greek, bulgarian
Varya;F;russian
Vasant;M;indian
Vasanta;F;indian
Vasco;M;spanish, portuguese, italian
Vashti;F;biblical
Vasil;M;bulgarian, macedonian
Vasile;M;romanian
Vasili;M;russian
Vasilica;M;romanian
Vasilios;M;greek
Vasilisa;F;russian
Vasilka;F;bulgarian
Vasily;M;russian
Vassily;M;russian
Vasu;M;indian
Vasya;M;russian
Vaughan;M;english, welsh
Vaughn;M;english, welsh
Vavrinec;M;czech
Veasna;M;khmer
Veca;F;serbian
Veera;F;finnish
Velda;F;
Veli;M;finnish
Velia;F;italian
Velma;F;english (modern)
Velvel;M;jewish
Velvela;F;jewish
Vena;F;
Vencel;M;hungarian
Vencesl;M;spanish
Venceslao;M;italian
Venceslav;M;czech
Venetia;F;
Veniamin;M;russian
Venka;F;esperanto
Venkat;M;indian
Venus;F;roman mythology
Venyamin;M;russian
Vera;F;russian, english, german
Vercingetorix;M;ancient celtic
Vere;M;english
Vered;F;jewish
Verena;F;german
Vergil;M;english
Verity;F;english
Vern;M;
Verna;F;english
Verner;M;scandinavian
Vernon;M;english
Verona;F;
Veronica;F;english, italian, romanian
Veronika;F;russian, czech, scandinavian, german, hungari
Vesa;M;finnish
Vesna;F;croatian, serbian, slovene
Vespasian;M;ancient roman
Vespasiano;M;italian
Vespasien;M;french
Vespera;F;esperanto
Vesta;F;roman mythology
Vester;M;german
Veva;F;
Vi;F;english
Vianney;M;
Vibeke;F;danish, norwegian
Vibol;M;khmer
Vic;M,F;english
Vicente;M;spanish, portuguese
Vicki;F;english
Vickie;F;english
Vicky;F;english
Vico;M;italian
Victoire;F;french
Victor;M;english, french, portuguese, spanish, romania
Victoria;F;english, spanish, romanian, ancient roman
Victorien;M;
Victorine;F;french
Victorino;M;spanish, portuguese
Victorius;M;ancient roman
Vid;M;slovene
Vida;M;hungarian
Vidal;M;spanish
Vidar;M;scandinavian, norse mythology
Vidya;F;indian
Vien;M;vietnamese
Vienne;F;french
Viggo;M;scandinavian
Vijay;M;indian
Vijaya;F;indian
Vikki;F;english
Vikram;M;indian
Viktor;M;scandinavian, german, hungarian, polish, czec
Viktoria;F;german, scandinavian
Vilchjo;M;esperanto
Vilem;M;czech
Vilfred;M;danish
Vilhelm;M;scandinavian, hungarian
Vilhelmi;M;finnish
Vilhelmiina;F;finnish
Vilhelmo;M;esperanto
Vilhelms;M;latvian
Vili;M;hungarian
Viljami;M;finnish
Viljem;M;slovene
Vilko;M;slovene
Ville;M;finnish
Vilma;F;hungarian
Vilmar;M;
Vilmos;M;hungarian
Vilppu;M;finnish
Vin;M;english
Vina;F;
Vinal;M;english
Vinay;M;indian
Vince;M;english, hungarian
Vincenc;M;czech
Vincent;M;english, french, dutch, danish, swedish
Vincentas;M;lithuanian
Vincente;M;spanish
Vincenza;F;italian
Vincenzo;M;italian
Vinh;F;vietnamese
Vinko;M;croatian
Vinnie;M;english
Vinzenz;M;german
Viola;F;english, italian, scandinavian
Violet;F;english
Violeta;F;romanian, bulgarian
Violetta;F;italian
Violette;F;french
Viorel;M;romanian
Viorica;F;romanian
Vipul;M;indian
Virgee;F;english
Virgie;F;english
Virgil;M;english, romanian
Virgile;M;
Virgilio;M;italian, spanish, portuguese
Virginia;F;english, italian, spanish, portuguese, danish
Virginie;F;french
Vishal;M;indian
Vishnu;M;hindu mythology
Visnja;F;croatian
Vita;F;english, danish, ancient roman
Vitale;M;italian
Vitali;M;russian
Vitalia;F;italian
Vito;M;italian, spanish
Vitor;M;portuguese
Vittore;M;italian
Vittoria;F;italian
Vittorino;M;italian
Vittorio;M;italian
Vitus;M;ancient roman
Vitya;M;russian
Viveka;F;swedish
Vivian;M,F;english
Viviana;F;italian, spanish, ancient roman
Viviane;F;
Vivien;M;
Vivienne;F;french
Viviette;F;english (modern)
Vivyan;F;english
Vjeko;M;croatian
Vjekoslav;M;croatian
Vjekoslava;F;croatian
Vlad;M;russian, romanian
Vladilen;M;russian
Vladimir;M;russian, czech, serbian, croatian
Vladimira;F;russian, czech
Vladislav;M;russian, czech
Vladislava;F;russian, czech
Vlaho;M;croatian
Vlasi;M;russian
Voirrey;F;manx
Voitto;M;finnish
Vojtech;M;czech
Volkan;M;turkish
Volker;M;german
Volodya;M;russian
Volodymyr;M;russian, ukrainian
Volos;M;slavic mythology
Volya;M;russian
Vonda;F;russian
Vortigern;M;history
Vosgi;F;armenian
Vreni;F;german
Vsevolod;M;russian
Vulcan;M;roman mythology
Vyacheslav;M;russian
Vytautas;M;lithuanian
Wa;M;
Waclaw;M;polish
Wade;M;english
Waël;M;
Waheed;M;arabic
Waheeda;F;arabic
Wahid;M;arabic
Wahida;F;arabic
Walburga;F;
Waldemar;M;german, scandinavian
Waldo;M;english, german
Walenty;M;polish
Walid;M;arabic
Walker;M;english
Wallace;M;english, scottish
Wallis;M,F;english
Wally;M,F;english
Walt;M;english
Walter;M;english, german, scandinavian
Walther;M;german
Walton;M;english
Waltraud;F;german
Wanda;F;english
Wandrille;M;
Wapasha;M;native american
Ward;M;english
Wardell;M;english
Warner;M;english
Warren;M;english
Warwick;M;english
Washington;M;english
Wasim;M;arabic
Wassil;M;
Wassim;M;arabic
Wasswa;M;african
Wat;M;english
Wawrzyniec;M;polish
Wayland;M;english
Waylon;M;english
Wayne;M;english
Webster;M;english
Wei;M;chinese
Wekesa;M;african
Weldon;M;english
Wen;F;chinese
Wenceslas;M;history
Wenda;F;english
Wendel;M;german
Wendell;M;english
Wendi;F;english (modern)
Wendy;F;english
Wenona;F;english
Wenonah;F;english (modern)
Wenzel;M;german
Wenzeslaus;M;german
Wera;F;polish
Werner;M;german, dutch, scandinavian
Werther;M;german
Wesley;M;english
Weston;M;english
Whitaker;M;english
Whitney;F,M;english
Wibeke;F;german
Wickaninnish;M;native american
Widad;F;arabic
Wiebe;M;dutch, frisian, german
Wiebke;F;german
Wieland;M;german
Wielislaw;M;polish
Wiem;F;
Wieslaw;M;polish
Wieslawa;F;polish
Wigburg;F;
Wikolia;F;hawaiian
Wiktor;M;polish
Wiktoria;F;polish
Wil;M;english
Wilbert;M;
Wilbur;M;english
Wilburn;M;english
Wilda;F;
Wiley;M;english
Wilf;M;english
Wilford;M;english
Wilfred;M;english
Wilfreda;F;english
Wilfredo;M;spanish
Wilfrid;M;english
Wilfried;M;german
Wilhelm;M;german
Wilhelmina;F;german
Wilkie;M;english
Will;M;english
Willa;F;english
Willard;M;english
Willem;M;dutch
William;M;english
Willie;M,F;english
Willis;M;english
Willoughby;M;english
Willow;F;english
Willy;M;english
Wilma;F;german, english
Wilmer;M;english
Wilmot;M;english
Wilson;M;english
Wilton;M;english
Wim;M;dutch, german
Wincenty;M;polish
Windsor;M;english
Winfred;M;english
Winfried;M;german
Winifred;F;welsh, english
Winnie;F;english
Winnifred;F;welsh, english
Winona;F;english, native american
Winston;M;english
Winter;F;english
Winthrop;M;english
Winton;M;english
Wiremu;M;maori
Wisdom;F,M;english
Wislaw;M;
Wissam;M,F;
Wissem;M;
Witold;M;german, polish
Wladyslaw;M;polish
Wlodek;M;polish
Wlodzimierz;M;polish
Wlodzislaw;M;polish
Woden;M;anglo-saxon mythology
Wojciech;M;polish
Wojtek;M;polish
Wolf;M;german, english, jewish
Wolfgang;M;german
Wolfram;M;german
Wolodymyr;M;ukrainian
Woodrow;M;english
Woody;M;english
Wotan;M;germanic mythology
Wouter;M;dutch
Wren;F;english
Wright;M;english
Wu;M;chinese
Wyatt;M;english
Wybert;M;anglo-saxon
Wymond;M;english
Wyn;M;welsh
Wynfor;M;welsh
Wynn;M;welsh
Wynne;M,F;welsh
Wynonna;F;english
Wynter;F;english (modern)
Wystan;M;english
Xabier;M;basque
Xander;M;dutch
Xandra;F;dutch
Xanthe;F;greek mythology, ancient greek
Xanthia;F;
Xanthippe;F;ancient greek
Xara;F;
Xaver;M;german
Xavia;F;
Xaviar;M;english
Xavier;M;english, french, spanish
Xaviera;F;english
Xavior;M;english
Xena;F;english
Xene;F;greek
Xenia;F;greek, english
Xenocrates;M;ancient greek (latinized)
Xenon;M;ancient greek
Xenophon;M;ancient greek
Xerxes;M;english
Xiang;M,F;chinese
Ximena;F;spanish
Ximun;M;basque
Xiomara;F;spanish
Xo;M;galician
Xochilt;F;spanish
Xochipilli;M;new world mythology
Xochiquetzal;F;new world mythology
Xochitl;F;native american, spanish
Xos;M;galician
Xuan;M,F;vietnamese
Xue;F,M;chinese
Xun;M;chinese
Xyleena;F;
Xylia;F;english (modern)
Xylina;F;
Xzavier;M;english (modern)
Ya;F;
Yaa;F;african
Yachin;M;jewish
Yachna;F;jewish
Yacine;M;
Yacouba;M;
Yadira;F;
Yaël;F;jewish
Yaëlle;F;
Yaffa;F;jewish
Yahveh;M;theology
Yahweh;M;theology
Yahya;M;arabic
Yakim;M;russian
Yakov;M;jewish, russian
Yale;M;welsh
Yamina;F;
Yan;M;
Yani;M;
Yanick;M,F;breton, french
Yanis;M;
Yankel;M;jewish
Yann;M;breton, french
Yanni;M;
Yannic;M,F;breton, french
Yannick;M,F;breton, french
Yannis;M;greek
Yara;F;
Yarden;M;jewish
Yardena;F;jewish
Yaromira;F;russian
Yaron;M,F;jewish, english
Yaropolk;M;russian
Yaroslav;M;russian
Yaroslava;F;russian
Yasamin;F;iranian
Yasha;M;russian
Yashmine;F;english
Yasin;M;
Yasir;M;arabic
Yasmin;F;iranian, english
Yasmina;F;english
Yasmine;F;english
Yasser;M;arabic
Yassin;M;
Yassine;M;
Yasu;F;japanese
Yavuz;M;turkish
Yaw;M;african
Yaya;M,F;
Yazid;M;
Yazmin;F;english (modern)
Yechezkel;M;jewish
Yehiel;M;jewish
Yehudah;M;jewish
Yehudi;M;jewish
Yehudit;F;jewish
Yejide;F;african
Yelena;F;russian
Yelizaveta;F;russian
Yen;F;vietnamese
Yente;F;jewish
Yentl;M,F;jewish
Yered;M;jewish
Yermolai;M;russian
Yesenia;F;spanish
Yessenia;F;spanish
Yeva;F;armenian
Yevgeni;M;russian
Yevgeniya;F;russian
Yevgeny;M;russian
Yewande;F;african
Yidel;F;jewish
Yildiz;F;turkish
Yin;F;chinese
Yitzhak;M;jewish
Ylan;M;
Ylva;F;scandinavian
Yngvar;M;danish, norwegian
Yngve;M;scandinavian
Yo;M;
Yoan;M;
Yoann;M;
Yoav;M;jewish
Yochanan;M;biblical (original)
Yoël;M;jewish
